NISP Dana Siaga (NISSIAG),NISSIAG:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/NISSIAG:IJ
NISP Dana Tetap II (NISDAT2),NISDAT2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/NISDAT2:IJ
NISP Dana Tetap Likuid (NISTLIQ),NISTLIQ:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/NISTLIQ:IJ
NISP Flexigrowth (NISFLXG),NISFLXG:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/NISFLXG:IJ
NISP Indeks Saham Progresif (NISINDK),NISINDK:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/NISINDK:IJ
NISP Indonesia Sector Leader (NISPISL),NISPISL:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/NISPISL:IJ
NISP Obligasi Negara Extra (NISPONE),NISPONE:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/NISPONE:IJ
NISP Proteksi Capital Plus I (NISPCPI),NISPCPI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/NISPCPI:IJ
NISP Proteksi Income Plus VII (NISPVII),NISPVII:IJ,Closed-End Fund,General Corporate Bond,http://www.bloomberg.com/quote/NISPVII:IJ
Panin Dana Bersama (PANDBER),PANDBER:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PANDBER:IJ
Panin Dana Bersama Plus (PANDBPL),PANDBPL:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/PANDBPL:IJ
Panin Dana Prima (PTPPRMA),PTPPRMA:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/PTPPRMA:IJ
Panin Dana Prioritas (PAMPRIO),PAMPRIO:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/PAMPRIO:IJ
Panin Dana Syariah Berimbang (PANDSYB),PANDSYB:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PANDSYB:IJ
Panin Dana Syariah Saham (PANDSYS),PANDSYS:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/PANDSYS:IJ
Panin Dana Unggulan (PANDGUL),PANDGUL:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/PANDGUL:IJ
Panin Dana US Dollar (PTPDUSD),PTPDUSD:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/PTPDUSD:IJ
Panin Dana Utama Plus 2 (PTPDUP2),PTPDUP2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PTPDUP2:IJ
Panin Gebyar Indonesia II (PANGEB2),PANGEB2:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/PANGEB2:IJ
PG Sejahtera (PGSEJAH),PGSEJAH:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PGSEJAH:IJ
Phillip Rupiah Balanced Fund (PHILBAL),PHILBAL:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PHILBAL:IJ
Platinum Bond Fund (COMPBOF),COMPBOF:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/COMPBOF:IJ
Platinum Dynamic Strategic Fund (COMPDYS),COMPDYS:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/COMPDYS:IJ
Platinum Equity Dynamic Fund (COMPEDY),COMPEDY:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/COMPEDY:IJ
Platinum Equity Fund (COMPLEQ),COMPLEQ:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/COMPLEQ:IJ
Platinum Equity Income Fund (COMPEIN),COMPEIN:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/COMPEIN:IJ
Platinum Money Market Fund (COMPMOM),COMPMOM:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/COMPMOM:IJ
PNM Amanah Syariah (PNMAMAN),PNMAMAN:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PNMAMAN:IJ
PNM Dana Sejahtera Dua (PNMSEDU),PNMSEDU:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PNMSEDU:IJ
PNM Puas (PNMPUAS),PNMPUAS:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/PNMPUAS:IJ
PNM Saham Agresif (PNMSAGR),PNMSAGR:IJ,Open-End Fund,Foreign Growth,http://www.bloomberg.com/quote/PNMSAGR:IJ
PNM Syariah (PNMSYAR),PNMSYAR:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PNMSYAR:IJ
Portfolio Panin Dana Maksima (PTPDMAI),PTPDMAI:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/PTPDMAI:IJ
Pratama Berimbang (PLAIMBA),PLAIMBA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PLAIMBA:IJ
Pratama Ekuitas (PLASHAM),PLASHAM:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/PLASHAM:IJ
Pratama Saham (PRASHAM),PRASHAM:IJ,Open-End Fund,Blend Large Cap,http://www.bloomberg.com/quote/PRASHAM:IJ
Premier Campuran Fleksibel (INDOPCI),INDOPCI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/INDOPCI:IJ
Premier Ekuitas Makro Plus (IPIMEMP),IPIMEMP:IJ,Open-End Fund,Foreign Growth,http://www.bloomberg.com/quote/IPIMEMP:IJ
Premier ETF IDX30 (XIIT),XIIT:IJ,ETF,Broad Market,http://www.bloomberg.com/quote/XIIT:IJ
Premier ETF Indonesia Consumer (XIIC),XIIC:IJ,ETF,Consumer Discretionary,http://www.bloomberg.com/quote/XIIC:IJ
Premier ETF LQ 45 (R/LQ45X),R/LQ45X:IJ,ETF,Large-cap,http://www.bloomberg.com/quote/R+LQ45X:IJ
Premier ETF Syariah JII (XIJI),XIJI:IJ,ETF,Thematic,http://www.bloomberg.com/quote/XIJI:IJ
Premier Obligasi (IPCPROB),IPCPROB:IJ,Open-End Fund,Government Short,http://www.bloomberg.com/quote/IPCPROB:IJ
Prospera Balance (PROBALA),PROBALA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/PROBALA:IJ
Prospera Bijak (PRBIJAK),PRBIJAK:IJ,Open-End Fund,Foreign Growth,http://www.bloomberg.com/quote/PRBIJAK:IJ
Prospera Obligasi (PROOBLI),PROOBLI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PROOBLI:IJ
Prospera Obligasi Plus (PROOBLP),PROOBLP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PROOBLP:IJ
Prulink Rupiah Cash Fund (PRURUCS),PRURUCS:IJ,Open-End Fund,Currency Focused (Non-US),http://www.bloomberg.com/quote/PRURUCS:IJ
Prulink Rupiah Equity Fund (PRURUEQ),PRURUEQ:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/PRURUEQ:IJ
Prulink Rupiah Fixed Income Fund (PRURUFI),PRURUFI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PRURUFI:IJ
PRUlink Rupiah Indonesia Greater China Equity Fund (PRURUGC),PRURUGC:IJ,Open-End Fund,Multiple Region,http://www.bloomberg.com/quote/PRURUGC:IJ
Prulink Rupiah Managed Fund (PRURUMG),PRURUMG:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PRURUMG:IJ
Prulink Rupiah Managed Fund Plus (PRURUMP),PRURUMP:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/PRURUMP:IJ
Prulink Syariah Rupiah Cash & Bond Fund (PRUSRCB),PRUSRCB:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/PRUSRCB:IJ
Prulink Syariah Rupiah Equity Fund (PRUSREQ),PRUSREQ:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/PRUSREQ:IJ
Prulink Syariah Rupiah Managed Fund (PRUSRMG),PRUSRMG:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/PRUSRMG:IJ
Prulink US Dollar Fixed Income Fund (PRUSDFI),PRUSDFI:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/PRUSDFI:IJ
PRUlink US Dollar Indonesia Greater China Equity Fund (PRUSDGC),PRUSDGC:IJ,Open-End Fund,Multiple Region,http://www.bloomberg.com/quote/PRUSDGC:IJ
Reksa Dana CIMB-Principal Dollar Bond (GKGSMAR),GKGSMAR:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/GKGSMAR:IJ
Reksa Dana CIMB-Principal Balanced Strategic Plus (CIMBBSP),CIMBBSP:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/CIMBBSP:IJ
Reksa Dana CIMB-Principal Equity Focus (CIMBPEF),CIMBPEF:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/CIMBPEF:IJ
Reksa Dana Danareksa Mawar Agresif (DNMWAGG),DNMWAGG:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/DNMWAGG:IJ
Reksa Dana Eastspring Investments Alpha Navigator (RKDSEAN),RKDSEAN:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/RKDSEAN:IJ
Reksa Dana Eastspring Investments Cash Reserve (RDESICR),RDESICR:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/RDESICR:IJ
Reksa Dana Indeks CIMB - Principal Index IDX30 (CPIDX30),CPIDX30:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/CPIDX30:IJ
Reksa Dana Insight-METI Renewable Energy Fund (REKSADA),REKSADA:IJ,Open-End Fund,Foreign Government Bond,http://www.bloomberg.com/quote/REKSADA:IJ
Reksa Dana IPB Syariah (KMJIPBS),KMJIPBS:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/KMJIPBS:IJ
Reksa Dana Kresna Olympus (RKDKOLY),RKDKOLY:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/RKDKOLY:IJ
Reksa Dana Kresna Optimus (KMRIPBK),KMRIPBK:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/KMRIPBK:IJ
Reksa Dana Makara Prima (BTCIREK),BTCIREK:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/BTCIREK:IJ
Reksa Dana Minna Padi Property Plus (MIPAPPL),MIPAPPL:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/MIPAPPL:IJ
Reksa Dana Narada Saham Indonesia (NARSAIN),NARSAIN:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/NARSAIN:IJ
Reksa Dana PNM Ekuitas Syariah (PNMEQTY),PNMEQTY:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/PNMEQTY:IJ
Reksa Dana Syariah BNP Paribas Pesona Syariah (FORAMAN),FORAMAN:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/FORAMAN:IJ
Reksa Dana Terproteksi Bahana Optima Protected Fund 12 (BAHOP12),BAHOP12:IJ,Closed-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/BAHOP12:IJ
Reksa Dana Valbury Balanced I (VALBALI),VALBALI:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/VALBALI:IJ
Reksadana Keraton (MINKRAT),MINKRAT:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MINKRAT:IJ
Reksadana Minna Padi Keraton II (MIPAKE2),MIPAKE2:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MIPAKE2:IJ
Rencana Cerdas (PTLCERD),PTLCERD:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/PTLCERD:IJ
RHB OSK Alpha Sector Rotation (OSKNASR),OSKNASR:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/OSKNASR:IJ
RHB OSK Indonesia Dynamic Resources Plus (OSKNDRP),OSKNDRP:IJ,Open-End Fund,Aggressive Allocation,http://www.bloomberg.com/quote/OSKNDRP:IJ
RHB OSK LQ45 Tracker (OSKLQ45),OSKLQ45:IJ,Open-End Fund,Growth Large Cap,http://www.bloomberg.com/quote/OSKLQ45:IJ
RHB OSK Rupiah Liquid Fund (OSKNRLQ),OSKNRLQ:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/OSKNRLQ:IJ
Riau Income Fund (SIRIAUI),SIRIAUI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIRIAUI:IJ
Riau Liquid Fund (SIRIAUL),SIRIAUL:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/SIRIAUL:IJ
SAM Dana Berkembang (SAMGRTI),SAMGRTI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SAMGRTI:IJ
SAM Indonesian Equity Fund (SAMIDEQ),SAMIDEQ:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SAMIDEQ:IJ
SAM Sharia Equity Fund (SAMSHEQ),SAMSHEQ:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SAMSHEQ:IJ
SAM Sukuk Syariah Sejahtera (SASUSYS),SASUSYS:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SASUSYS:IJ
SAM Syariah Berimbang (SAMSYBE),SAMSYBE:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SAMSYBE:IJ
Schroder 90 Plus Equity Fund (SCHEQ90),SCHEQ90:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SCHEQ90:IJ
Schroder Dana Andalan II (SCHDAII),SCHDAII:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/SCHDAII:IJ
Schroder Dana Istimewa (SCHISTI),SCHISTI:IJ,Open-End Fund,Blend Small Cap,http://www.bloomberg.com/quote/SCHISTI:IJ
Schroder Dana Kombinasi (SCHKOMB),SCHKOMB:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/SCHKOMB:IJ
Schroder Dana Likuid (SCHDLKD),SCHDLKD:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/SCHDLKD:IJ
Schroder Dana Mantap Plus II (SCHMAP2),SCHMAP2:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/SCHMAP2:IJ
Schroder Dana Prestasi (SCPDPRI),SCPDPRI:IJ,Open-End Fund,Aggressive Allocation,http://www.bloomberg.com/quote/SCPDPRI:IJ
Schroder Dana Prestasi Plus (SCHPPLU),SCHPPLU:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SCHPPLU:IJ
Schroder Dana Terpadu II (SCHTER2),SCHTER2:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SCHTER2:IJ
Schroder IDR Bond Fund II (SCHIDB2),SCHIDB2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SCHIDB2:IJ
Schroder IDR Regular Dividend Plan I (SCHDVP1),SCHDVP1:IJ,Open-End Fund,Government Intermediate,http://www.bloomberg.com/quote/SCHDVP1:IJ
Schroder Indo Equity Fund (SCHINDE),SCHINDE:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SCHINDE:IJ
Schroder Prestasi Gebyar Indonesia II (SCHGEB2),SCHGEB2:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/SCHGEB2:IJ
Schroder Providence Fund (SCHRPRO),SCHRPRO:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SCHRPRO:IJ
Schroder Regular Income Plan VII (SCHREGI),SCHREGI:IJ,Closed-End Fund,Aggregate Bond Short,http://www.bloomberg.com/quote/SCHREGI:IJ
Schroder Regular Income Plan X (SCREI10),SCREI10:IJ,Closed-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/SCREI10:IJ
Schroder Regular Income Plan XI (SCREI11),SCREI11:IJ,Closed-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/SCREI11:IJ
Schroder Regular Income Plan VIII (SCREIP8),SCREIP8:IJ,Closed-End Fund,Aggregate Bond Long,http://www.bloomberg.com/quote/SCREIP8:IJ
Schroder Regular Income Plan IX (SCREIP9),SCREIP9:IJ,Closed-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/SCREIP9:IJ
Schroder Regular Income Plan XII (SCRIXII),SCRIXII:IJ,Closed-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SCRIXII:IJ
Schroder Syariah Balanced Fund (SYARBAL),SYARBAL:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SYARBAL:IJ
Schroder USD Bond Fund (SCHUSBD),SCHUSBD:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/SCHUSBD:IJ
Secure Money USD (AFISMUS),AFISMUS:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AFISMUS:IJ
Semesta Dana Maxima (SEMAXIM),SEMAXIM:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SEMAXIM:IJ
Simas Dana Saham (SIMSAHM),SIMSAHM:IJ,Open-End Fund,Foreign Growth,http://www.bloomberg.com/quote/SIMSAHM:IJ
Simas Danamas Instrument Negara (SIMINST),SIMINST:IJ,Open-End Fund,Government Short,http://www.bloomberg.com/quote/SIMINST:IJ
Simas Danamas Mantap Plus (SIMMANP),SIMMANP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIMMANP:IJ
Simas Saham Unggulan (SINSAUN),SINSAUN:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SINSAUN:IJ
Simas Satu Prima (SINSAPR),SINSAPR:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SINSAPR:IJ
Sinarmas Danamas Dollar (SIDADOL),SIDADOL:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIDADOL:IJ
Sinarmas Danamas Fleksi (SIDFLEK),SIDFLEK:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIDFLEK:IJ
Sinarmas Danamas Pasti (SIDPAST),SIDPAST:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIDPAST:IJ
Sinarmas Danamas Rupiah (SIDANRU),SIDANRU:IJ,Open-End Fund,Currency Focused (Non-US),http://www.bloomberg.com/quote/SIDANRU:IJ
Sinarmas Danamas Rupiah Plus (SIDARPL),SIDARPL:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/SIDARPL:IJ
Sinarmas Danamas Stabil (SIDSTAB),SIDSTAB:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SIDSTAB:IJ
Sinarmas Simas Satu (SIMSATU),SIMSATU:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SIMSATU:IJ
Smartlink Dollar Managed Fund (AZUSMGD),AZUSMGD:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/AZUSMGD:IJ
Smartlink Rupiah Balanced Fund (AZRPBLF),AZRPBLF:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/AZRPBLF:IJ
Smartlink Rupiah Balanced Plus Fund (AZRPBPF),AZRPBPF:IJ,Open-End Fund,Aggressive Allocation,http://www.bloomberg.com/quote/AZRPBPF:IJ
Smartlink Rupiah Equity Fund (AZRPEQF),AZRPEQF:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/AZRPEQF:IJ
Smartlink Rupiah Fixed Income Fund (AZRPFIF),AZRPFIF:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/AZRPFIF:IJ
Smartlink Rupiah Money Market Fund (AZRPMMF),AZRPMMF:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/AZRPMMF:IJ
Star Balanced (SURBALA),SURBALA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SURBALA:IJ
Sucorinvest Equity Fund (SUCOREQ),SUCOREQ:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SUCOREQ:IJ
Sucorinvest Flexi Fund (GANFLEX),GANFLEX:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/GANFLEX:IJ
Sucorinvest Government Bond Fund (SUCORGB),SUCORGB:IJ,Open-End Fund,Government Intermediate,http://www.bloomberg.com/quote/SUCORGB:IJ
Sucorinvest Nusantara Fund (SUCNUSA),SUCNUSA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SUCNUSA:IJ
Sucorinvest Sharia Equity Fund (SUCORSE),SUCORSE:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/SUCORSE:IJ
Sun Life Financial Indonesia - Brilliance Aggressive (SLFBRAG),SLFBRAG:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/SLFBRAG:IJ
Sun Life Financial Indonesia - Brilliance Conservative (SLFBRIL),SLFBRIL:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SLFBRIL:IJ
Sun Life Financial Indonesia - Brilliance Moderate (SLFBRMO),SLFBRMO:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/SLFBRMO:IJ
Sun Life Financial Indonesia - Brilliance USD Managed Fund (SLFBRUS),SLFBRUS:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/SLFBRUS:IJ
Sun Life Financial Indonesia - Brilliance Xtra Dynamic (SLBXDYN),SLBXDYN:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SLBXDYN:IJ
Sun Life Financial Indonesia - Brilliance Xtra Aggressive (SLBXTAG),SLBXTAG:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SLBXTAG:IJ
Sun Life Financial Indonesia - Brilliance Xtra Progressive (SFBXPRG),SFBXPRG:IJ,Open-End Fund,Enhanced MMKT (Non-US),http://www.bloomberg.com/quote/SFBXPRG:IJ
Sun Life Financial Indonesia - Brilliance Hasanah Equity (SLBHASE),SLBHASE:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/SLBHASE:IJ
Sun Life Financial Indonesia - Brilliance Salam Balanced Fund (SLBRSAB),SLBRSAB:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SLBRSAB:IJ
Sun Life Financial Indonesia - Brilliance Salam Equity Fund (SLBRSEQ),SLBRSEQ:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SLBRSEQ:IJ
Sun Life Financial Indonesia - Brilliance Xtra Prima (SLBRXPR),SLBRXPR:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/SLBRXPR:IJ
Sun Life Financial Indonesia - Brilliance Aggressive Multi Plus (SLBAGMP),SLBAGMP:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SLBAGMP:IJ
Syailendra Balanced Opportunity Fund (SYABLOP),SYABLOP:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/SYABLOP:IJ
Syailendra Equity Opportunity Fund (SYAEQOP),SYAEQOP:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/SYAEQOP:IJ
Syariah Dynamic Rp (AXASYDR),AXASYDR:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/AXASYDR:IJ
Syariah Progressive Rp (AXASYPR),AXASYPR:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/AXASYPR:IJ
TRAM Alpha Fund (TRAMALP),TRAMALP:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/TRAMALP:IJ
TRAM Consumption Plus Fund (TRAMCOP),TRAMCOP:IJ,Open-End Fund,Consumer Staples,http://www.bloomberg.com/quote/TRAMCOP:IJ
TRAM Equity Focus (TRAMEQF),TRAMEQF:IJ,Open-End Fund,Aggressive Allocation,http://www.bloomberg.com/quote/TRAMEQF:IJ
TRAM Infrastructure Plus Fund (TRAMINF),TRAMINF:IJ,Open-End Fund,Aggressive Allocation,http://www.bloomberg.com/quote/TRAMINF:IJ
TRAM Pendapatan Tetap USD Fund (TRAMUSD),TRAMUSD:IJ,Open-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/TRAMUSD:IJ
TRAM Regular Income Fund (TRAMREG),TRAMREG:IJ,Open-End Fund,Aggregate Bond Long,http://www.bloomberg.com/quote/TRAMREG:IJ
TRAM Strategic Plus Fund (TRAMSTP),TRAMSTP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/TRAMSTP:IJ
TRIM PENDAPATAN TETAP 2 (TRMPEN2),TRMPEN2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/TRMPEN2:IJ
Trimegah - Trim Kapital (TRSMKPI),TRSMKPI:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/TRSMKPI:IJ
Trimegah - Trim Kapital Plus (TRIMKPP),TRIMKPP:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/TRIMKPP:IJ
Trimegah Dana Kas 2 (TRMDKA2),TRMDKA2:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/TRMDKA2:IJ
Trimegah Dana Kombinasi 2 (TRIKOM2),TRIKOM2:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/TRIKOM2:IJ
Trimegah Dana Stabil (TRISTAB),TRISTAB:IJ,Open-End Fund,General Corporate Bond,http://www.bloomberg.com/quote/TRISTAB:IJ
Trimegah Syariah Berimbang (TRISYAB),TRISYAB:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/TRISYAB:IJ
Trimegah Syariah Saham (TRISYAH),TRISYAH:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/TRISYAH:IJ
UGM CIMB - Principal Balanced (UCIMBPB),UCIMBPB:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/UCIMBPB:IJ
